monkey_id	lid_pid	reads	unique	perc_chg_meth	perc_chh_meth	sample_name	tissue	individual_sex	group	age	social_rank
93O	LID_109521_PID_10491	45592783	29761061	0.7%	0.7%	RDID_11154	skeletal_muscle	F	KK	18.03	L
93O	LID_1068690_PID_10540	12524223	8001366	0.7%	0.5%	RDID_15679	thyroid	F	KK	18.03	L
93O	LID_1067458_PID_10518	44038060	29284504	0.6%	0.4%	RDID_12947	lung	F	KK	18.03	L
93O	LID_108974_PID_10471	25592316	15559265	0.8%	0.6%	RDID_12270	liver	F	KK	18.03	L
93O	LID_1065915_PID_10503	29804268	18588667	0.5%	0.4%	RDID_14125	omental_at	F	KK	18.03	L
93O	LID_1066242_PID_10507	25172432	16273604	0.7%	0.5%	RDID_12378	heart	F	KK	18.03	L
93O	LID_1067750_PID_10524	24271342	12795103	0.6%	0.5%	RDID_14956	adrenal	F	KK	18.03	L
94O	LID_105486_PID_10123	14883266	7688260	0.7%	0.5%	DID_1003606	whole_blood	M	HH	15.85	H
94O	LID_1068127_PID_10532	11009105	6386914	0.7%	0.5%	RDID_15222	thymus	M	HH	15.85	H
94O	LID_108651_PID_10413	17681630	11383917	0.7%	0.5%	RDID_11725	spleen	M	HH	15.85	H
94O	LID_1066265_PID_10507	18693616	12971399	0.6%	0.5%	RDID_12569	heart	M	HH	15.85	H
94O	LID_111809_PID_10497	16039865	10430259	0.5%	0.4%	RDID_13899	omental_at	M	HH	15.85	H
94O	LID_1066722_PID_10511	8134142	4880668	1.5%	1.3%	RDID_12965	kidney	M	HH	15.85	H
94O	LID_1067579_PID_10520	15743308	7984758	0.7%	0.5%	RDID_14536	adrenal	M	HH	15.85	H
94O	LID_1068732_PID_10541	27039405	15403819	0.6%	0.5%	RDID_15798	pituitary	M	HH	15.85	H
94O	LID_109579_PID_10429	10324455	6897449	0.8%	0.6%	RDID_12171	skeletal_muscle	M	HH	15.85	H
94O	LID_109397_PID_10414	13507549	8931091	0.7%	0.6%	RDID_12402	lung	M	HH	15.85	H
94O	LID_1068481_PID_10533	12651408	8865079	0.5%	0.5%	RDID_15566	thyroid	M	HH	15.85	H
94O	LID_108524_PID_10416	21707103	13755919	0.7%	0.5%	RDID_10903	liver	M	HH	15.85	H
94S	LID_106032_PID_10414	12279041	6223515	0.6%	0.4%	RDID_11412	spleen	F	HH	13.95	L
94S	LID_1066287_PID_10507	27708517	18668954	0.7%	0.5%	RDID_12598	heart	F	HH	13.95	L
94S	LID_1066745_PID_10511	12453496	7575118	1.1%	0.9%	RDID_13004	kidney	F	HH	13.95	L
94S	LID_1067602_PID_10520	18071752	10706312	0.6%	0.5%	RDID_14559	adrenal	F	HH	13.95	L
94S	LID_105471_PID_10123	14390704	7528619	0.8%	0.6%	DID_1003525	whole_blood	F	HH	13.95	L
94S	LID_1068752_PID_10541	18923047	9881503	0.7%	0.5%	RDID_15818	pituitary	F	HH	13.95	L
94S	LID_1068109_PID_10532	15438988	8746472	0.7%	0.5%	RDID_15204	thymus	F	HH	13.95	L
94S	LID_108520_PID_10495	50499832	29900870	0.8%	0.6%	RDID_10683	liver	F	HH	13.95	L
94S	LID_109545_PID_10429	33508202	22342375	0.6%	0.5%	RDID_12019	skeletal_muscle	F	HH	13.95	L
94S	LID_1068467_PID_10532	49664131	27368796	0.6%	0.4%	RDID_15552	thyroid	F	HH	13.95	L
94S	LID_109420_PID_10414	56048377	34749143	0.7%	0.5%	RDID_12425	lung	F	HH	13.95	L
98Z	LID_103994_PID_10123	13056201	5879930	0.6%	0.4%	DID_1003731	whole_blood	M	KK	14.06	M
98Z	LID_1067659_PID_10520	24867095	12569810	0.6%	0.5%	RDID_14625	adrenal	M	KK	14.06	M
98Z	LID_1066805_PID_10515	12509681	8086641	0.8%	0.6%	RDID_13079	kidney	M	KK	14.06	M
98Z	LID_109590_PID_10429	11492490	7577891	0.5%	0.4%	RDID_12484	lung	M	KK	14.06	M
98Z	LID_111892_PID_10497	20040024	13114512	0.4%	0.4%	RDID_13982	omental_at	M	KK	14.06	M
98Z	LID_108763_PID_10414	24034806	14308988	0.5%	0.3%	RDID_11933	spleen	M	KK	14.06	M
98Z	LID_1068234_PID_10533	11116278	6454436	0.8%	0.6%	RDID_15382	thymus	M	KK	14.06	M
98Z	LID_1068626_PID_10540	17409884	9841493	0.7%	0.5%	RDID_15615	thyroid	M	KK	14.06	M
98Z	LID_108876_PID_10415	10549052	6465800	0.5%	0.4%	RDID_12154	liver	M	KK	14.06	M
98Z	LID_1065990_PID_10503	12281452	7871572	0.7%	0.5%	RDID_12690	heart	M	KK	14.06	M
98Z	LID_110706_PID_10491	21409812	14217330	0.9%	0.9%	RDID_11789	skeletal_muscle	M	KK	14.06	M
98Z	LID_1068788_PID_10541	16195440	8108737	0.7%	0.5%	RDID_15854	pituitary	M	KK	14.06	M
9C6	LID_1068257_PID_10540	25279686	13496979	0.7%	0.4%	RDID_15264	thymus	M	HH	10.17	L
9C6	LID_1068436_PID_10532	29017111	15702207	0.7%	0.5%	RDID_15521	thyroid	M	HH	10.17	L
9C6	LID_103869_PID_10123	10990059	4591917	0.7%	0.5%	DID_1003601	whole_blood	M	HH	10.17	L
9C6	LID_1065970_PID_10507	19823030	13696890	0.6%	0.5%	RDID_12670	heart	M	HH	10.17	L
9C6	LID_1066787_PID_10515	18366654	12208765	0.9%	0.7%	RDID_13061	kidney	M	HH	10.17	L
9C6	LID_1067642_PID_10520	27569924	13662411	0.7%	0.5%	RDID_14599	adrenal	M	HH	10.17	L
9C6	LID_111874_PID_10497	19364887	12401500	0.5%	0.4%	RDID_13964	omental_at	M	HH	10.17	L
9C6	LID_108364_PID_10413	52984715	34010056	0.6%	0.5%	RDID_10718	liver	M	HH	10.17	L
9C6	LID_108617_PID_10413	17842998	11496599	0.7%	0.5%	RDID_11566	spleen	M	HH	10.17	L
9C6	LID_1068776_PID_10541	21996788	11328258	0.7%	0.5%	RDID_15842	pituitary	M	HH	10.17	L
9C6	LID_109065_PID_10491	36602477	21480917	0.7%	0.5%	RDID_12467	lung	M	HH	10.17	L
9C6	LID_109472_PID_10415	44194594	26437183	0.8%	0.7%	RDID_11883	skeletal_muscle	M	HH	10.17	L
9I5	LID_109426_PID_10415	30253505	19473975	0.9%	0.7%	RDID_12431	lung	F	HH	6.97	M
9I5	LID_1066751_PID_10511	22640272	11981387	1.2%	1.1%	RDID_13010	kidney	F	HH	6.97	M
9I5	LID_1068755_PID_10541	95890675	51305568	0.7%	0.5%	RDID_15821	pituitary	F	HH	6.97	M
9I5	LID_1068237_PID_10539	27057115	17514537	0.8%	0.7%	RDID_15385	thymus	F	HH	6.97	M
9I5	LID_1067608_PID_10520	22463108	11287107	0.7%	0.5%	RDID_14565	adrenal	F	HH	6.97	M
9I5	LID_105485_PID_10123	16071261	8172394	0.8%	0.6%	DID_1003585	whole_blood	F	HH	6.97	M
9I5	LID_106038_PID_10415	16147738	8608936	0.6%	0.4%	RDID_11514	spleen	F	HH	6.97	M
9I5	LID_1065949_PID_10503	30902014	18909417	0.6%	0.5%	RDID_12644	heart	F	HH	6.97	M
9I5	LID_108274_PID_10415	11891239	7150924	0.6%	0.4%	RDID_10689	liver	F	HH	6.97	M
9I5	LID_111838_PID_10496	27380158	17091831	0.5%	0.4%	RDID_13928	omental_at	F	HH	6.97	M
9I5	LID_109486_PID_10416	22094448	15066177	0.8%	0.6%	RDID_11895	skeletal_muscle	F	HH	6.97	M
9I7	LID_1068480_PID_10533	16613657	9978254	0.7%	0.5%	RDID_15565	thyroid	F	HH	6.94	L
9I7	LID_109392_PID_10414	22639112	15294747	0.7%	0.6%	RDID_12397	lung	F	HH	6.94	L
9I7	LID_1065954_PID_10507	19972072	13944239	0.6%	0.5%	RDID_12649	heart	F	HH	6.94	L
9I7	LID_109573_PID_10491	10904841	7111870	0.6%	0.5%	RDID_12047	skeletal_muscle	F	HH	6.94	L
9I7	LID_111804_PID_10497	14715000	9939501	0.6%	0.5%	RDID_13894	omental_at	F	HH	6.94	L
9I7	LID_108463_PID_10413	29143673	18570339	0.7%	0.5%	RDID_11206	spleen	F	HH	6.94	L
9I7	LID_103870_PID_10123	10825132	4526495	0.7%	0.5%	DID_1003602	whole_blood	F	HH	6.94	L
9I7	LID_1066717_PID_10511	20086034	13272264	0.8%	0.8%	RDID_12960	kidney	F	HH	6.94	L
9I7	LID_1067574_PID_10520	26757108	13601033	0.6%	0.5%	RDID_14531	adrenal	F	HH	6.94	L
9I7	LID_108319_PID_10416	20572334	13096558	0.7%	0.5%	RDID_10057	liver	F	HH	6.94	L
9I8	LID_1066830_PID_10514	8907323	5722232	0.7%	0.6%	RDID_13120	kidney	F	KK	9.28	L
9I8	LID_1068801_PID_10541	24797151	13511596	0.7%	0.5%	RDID_15867	pituitary	F	KK	9.28	L
9I8	LID_1066240_PID_10507	24960975	15250162	0.7%	0.5%	RDID_12376	heart	F	KK	9.28	L
9I8	LID_108972_PID_10471	21783843	12989948	0.7%	0.6%	RDID_12268	liver	F	KK	9.28	L
9I8	LID_103898_PID_10123	9041268	3907032	0.7%	0.5%	DID_1003633	whole_blood	F	KK	9.28	L
9I8	LID_1067684_PID_10524	14425210	7988695	0.7%	0.5%	RDID_14826	adrenal	F	KK	9.28	L
9I8	LID_1066921_PID_10514	26266706	16230793	0.6%	0.4%	RDID_14343	ovaries	F	KK	9.28	L
9I8	LID_108778_PID_10416	14839326	9689308	0.6%	0.4%	RDID_11958	spleen	F	KK	9.28	L
9I8	LID_1067459_PID_10518	25236682	15791194	0.6%	0.5%	RDID_12948	lung	F	KK	9.28	L
9I8	LID_1065849_PID_10503	16361472	9580154	0.4%	0.3%	RDID_14019	omental_at	F	KK	9.28	L
9I8	LID_1068513_PID_10539	26684851	17498402	0.7%	0.5%	RDID_15598	thyroid	F	KK	9.28	L
9I8	LID_1068313_PID_10539	18211174	10120475	0.7%	0.5%	RDID_15320	thymus	F	KK	9.28	L
9L9	LID_1065898_PID_10503	30082762	20402878	0.4%	0.3%	RDID_14108	omental_at	F	KK	8.12	L
9L9	LID_1069533_PID_10541	19378136	10437353	0.7%	0.5%	RDID_15913	pituitary	F	KK	8.12	L
9L9	LID_1066879_PID_10514	16983159	11608177	0.7%	0.6%	RDID_13169	kidney	F	KK	8.12	L
9L9	LID_103923_PID_10123	10038293	4887248	0.7%	0.5%	DID_1003658	whole_blood	F	KK	8.12	L
9L9	LID_1066970_PID_10510	25528635	15524191	0.5%	0.4%	RDID_14392	ovaries	F	KK	8.12	L
9L9	LID_1068059_PID_10525	22248047	15214377	0.6%	0.5%	RDID_15154	thymus	F	KK	8.12	L
9L9	LID_1068652_PID_10540	12890148	7382935	0.7%	0.5%	RDID_15641	thyroid	F	KK	8.12	L
9L9	LID_108811_PID_10414	23532208	14378554	0.6%	0.3%	RDID_12059	spleen	F	KK	8.12	L
9L9	LID_108893_PID_10429	30972966	20394332	0.5%	0.3%	RDID_12336	lung	F	KK	8.12	L
9L9	LID_1067733_PID_10524	9372853	4806755	0.7%	0.5%	RDID_14939	adrenal	F	KK	8.12	L
9N0	LID_108478_PID_10413	25951882	15264854	0.6%	0.4%	RDID_11401	spleen	F	HH	5.13	H
9N0	LID_1066277_PID_10507	29690806	18417535	0.7%	0.5%	RDID_12588	heart	F	HH	5.13	H
9N0	LID_1066734_PID_10511	17160623	10467442	1.2%	1.1%	RDID_12977	kidney	F	HH	5.13	H
9N0	LID_1068203_PID_10533	11754797	6891881	0.8%	0.6%	RDID_15351	thymus	F	HH	5.13	H
9N0	LID_103838_PID_10123	12721403	6015437	0.6%	0.4%	DID_1003567	whole_blood	F	HH	5.13	H
9N0	LID_109409_PID_10414	26699800	17082708	0.8%	0.7%	RDID_12414	lung	F	HH	5.13	H
9N0	LID_111821_PID_10497	8567237	6459354	0.5%	0.4%	RDID_13911	omental_at	F	HH	5.13	H
9N0	LID_109556_PID_10429	71699507	43813371	0.6%	0.5%	RDID_12030	skeletal_muscle	F	HH	5.13	H
9N0	LID_1068469_PID_10532	18691293	11174621	0.7%	0.5%	RDID_15554	thyroid	F	HH	5.13	H
9N0	LID_108435_PID_10415	23510355	15070589	0.5%	0.4%	RDID_10363	liver	F	HH	5.13	H
9O0	LID_1068741_PID_10541	9007751	4654156	0.7%	0.5%	RDID_15807	pituitary	M	HH	4	L
9O0	LID_103934_PID_10123	11769921	5785959	0.6%	0.4%	DID_1003669	whole_blood	M	HH	4	L
9O0	LID_108266_PID_10525	13826839	6867466	0.5%	0.4%	RDID_10583	liver	M	HH	4	L
9O0	LID_109415_PID_10414	39525883	30776207	0.6%	0.6%	RDID_12420	lung	M	HH	4	L
9O0	LID_111827_PID_10503	24114945	16084039	0.5%	0.4%	RDID_13917	omental_at	M	HH	4	L
9O0	LID_1068460_PID_10532	25321905	14735092	0.7%	0.5%	RDID_15545	thyroid	M	HH	4	L
9O0	LID_106027_PID_10413	22292719	12234157	0.6%	0.4%	RDID_11407	spleen	M	HH	4	L
9O0	LID_1066740_PID_10511	11912664	7325626	1.0%	0.9%	RDID_12983	kidney	M	HH	4	L
9O0	LID_1068143_PID_10532	18275285	12021793	0.8%	0.6%	RDID_15238	thymus	M	HH	4	L
9O8	LID_1067478_PID_10515	35487863	22489534	0.5%	0.5%	RDID_14456	testis	M	KK	7.25	L
9O8	LID_1067846_PID_10524	27600900	14238456	0.6%	0.4%	RDID_15037	adrenal	M	KK	7.25	L
9O8	LID_1067522_PID_10515	26112402	15207716	0.6%	0.5%	RDID_13708	kidney	M	KK	7.25	L
9O8	LID_1067787_PID_10516	15053108	10707444	0.6%	0.5%	RDID_12826	heart	M	KK	7.25	L
9O8	LID_1068193_PID_10533	16701435	9664828	0.8%	0.6%	RDID_14175	omental_at	M	KK	7.25	L
9O8	LID_108872_PID_10496	26238503	13747543	0.5%	0.4%	RDID_12150	liver	M	KK	7.25	L
9O8	LID_108866_PID_10491	12867643	6983363	0.5%	0.3%	RDID_12222	spleen	M	KK	7.25	L
9O8	LID_1069507_PID_10541	27768444	14657660	0.6%	0.5%	RDID_15887	pituitary	M	KK	7.25	L
9O8	LID_109538_PID_10416	36684549	22731758	0.7%	0.6%	RDID_11349	skeletal_muscle	M	KK	7.25	L
9O8	LID_1067473_PID_10518	29980482	20473509	0.5%	0.4%	RDID_12559	lung	M	KK	7.25	L
9P5	LID_1066772_PID_10515	20518620	13585050	1.0%	0.8%	RDID_13046	kidney	F	HH	4.32	L
9P5	LID_1067629_PID_10520	21244117	10186714	0.6%	0.5%	RDID_14586	adrenal	F	HH	4.32	L
9P5	LID_105631_PID_10123	8224235	3371528	0.7%	0.5%	DID_1003561	whole_blood	F	HH	4.32	L
9P5	LID_109457_PID_10415	19491777	14442453	0.7%	0.7%	RDID_11868	skeletal_muscle	F	HH	4.32	L
9P5	LID_108657_PID_10414	14608623	8692397	0.7%	0.5%	RDID_11920	spleen	F	HH	4.32	L
9P5	LID_108334_PID_10415	23202097	15561767	0.7%	0.5%	RDID_10708	liver	F	HH	4.32	L
9P5	LID_1068111_PID_10532	12337210	7474859	0.7%	0.5%	RDID_15206	thymus	F	HH	4.32	L
9P5	LID_1068771_PID_10541	9298921	4874106	0.7%	0.5%	RDID_15837	pituitary	F	HH	4.32	L
9P5	LID_111859_PID_10497	22644390	14026750	0.5%	0.4%	RDID_13949	omental_at	F	HH	4.32	L
9P6	LID_105633_PID_10123	13388731	6074275	0.7%	0.5%	DID_1003565	whole_blood	M	HH	4.1	L
9P6	LID_1065959_PID_10503	13915081	9391832	0.6%	0.5%	RDID_12654	heart	M	HH	4.1	L
9P6	LID_1068453_PID_10532	4941261	3083256	0.5%	0.3%	RDID_15538	thyroid	M	HH	4.1	L
9P6	LID_1068204_PID_10533	17882988	9760053	0.8%	0.6%	RDID_15352	thymus	M	HH	4.1	L
9P6	LID_108349_PID_10416	20336466	11734257	0.7%	0.5%	RDID_10695	liver	M	HH	4.1	L
9P6	LID_108547_PID_10414	18485583	10795405	0.7%	0.5%	RDID_11521	spleen	M	HH	4.1	L
9P6	LID_109493_PID_10416	43855734	31523221	0.8%	0.7%	RDID_11902	skeletal_muscle	M	HH	4.1	L
9P6	LID_109433_PID_10415	33573751	21835555	0.7%	0.6%	RDID_12438	lung	M	HH	4.1	L
9P6	LID_111845_PID_10496	16822030	9918064	0.6%	0.4%	RDID_13935	omental_at	M	HH	4.1	L
9Q5	LID_103956_PID_10123	14412948	6726022	0.6%	0.5%	DID_1003692	whole_blood	F	KK	5.19	M
9Q5	LID_1066575_PID_10511	23394175	13408403	0.7%	0.5%	RDID_14515	ovaries	F	KK	5.19	M
9Q5	LID_1065878_PID_10503	21396739	14246272	0.5%	0.4%	RDID_14088	omental_at	F	KK	5.19	M
9Q5	LID_1066859_PID_10514	17830918	11235889	0.8%	0.7%	RDID_13149	kidney	F	KK	5.19	M
9Q5	LID_1067713_PID_10524	15228022	6973052	0.7%	0.5%	RDID_14903	adrenal	F	KK	5.19	M
9Q5	LID_1068503_PID_10533	25144484	14102873	0.6%	0.4%	RDID_15588	thyroid	F	KK	5.19	M
9Q5	LID_1067812_PID_10518	15492567	9433266	0.8%	0.5%	RDID_12883	heart	F	KK	5.19	M
9Q5	LID_1069515_PID_10541	53081146	26518873	0.6%	0.5%	RDID_15895	pituitary	F	KK	5.19	M
9Q5	LID_1068286_PID_10539	34388291	24217657	0.5%	0.5%	RDID_15293	thymus	F	KK	5.19	M
9Q5	LID_108910_PID_10471	40418638	24512075	0.6%	0.4%	RDID_12353	lung	F	KK	5.19	M
9Q5	LID_108699_PID_10416	12945718	8665176	0.5%	0.3%	RDID_11999	spleen	F	KK	5.19	M
9Q5	LID_109376_PID_10413	26648437	17545152	0.9%	0.7%	RDID_12200	liver	F	KK	5.19	M
I1703Z	LID_103861_PID_10123	7389637	3757512	1.1%	0.9%	DID_1003590	whole_blood	F	HH	0.2	L
I1703Z	LID_111807_PID_10496	18615513	11690898	0.6%	0.5%	RDID_13897	omental_at	F	HH	0.2	L
I1703Z	LID_1066263_PID_10507	17115740	11176957	0.8%	0.6%	RDID_12567	heart	F	HH	0.2	L
I1703Z	LID_109395_PID_10414	25804219	15660577	0.7%	0.6%	RDID_12400	lung	F	HH	0.2	L
I1703Z	LID_1068128_PID_10532	15684915	10593894	0.8%	0.6%	RDID_15223	thymus	F	HH	0.2	L
I1703Z	LID_1067577_PID_10520	18198188	8358402	0.8%	0.8%	RDID_14534	adrenal	F	HH	0.2	L
I1703Z	LID_108260_PID_10413	15774344	9175003	0.7%	0.5%	RDID_10238	liver	F	HH	0.2	L
I1703Z	LID_109570_PID_10429	13757644	7544470	0.6%	0.5%	RDID_12044	skeletal_muscle	F	HH	0.2	L
I1703Z	LID_1068482_PID_10533	23017448	14482694	0.6%	0.5%	RDID_15567	thyroid	F	HH	0.2	L
I1720S	LID_108449_PID_10471	19072549	11319411	0.6%	0.5%	RDID_10893	liver	F	HH	0.2	M
I1720S	LID_110658_PID_10491	29109188	17037866	0.6%	0.5%	RDID_12320	skeletal_muscle	F	HH	0.2	M
I1720S	LID_1068487_PID_10533	9573876	5454588	0.7%	0.5%	RDID_15572	thyroid	F	HH	0.2	M
I1720S	LID_1068133_PID_10532	19298355	12800429	0.7%	0.5%	RDID_15228	thymus	F	HH	0.2	M
I1720S	LID_108462_PID_10413	17611290	11317546	0.6%	0.5%	RDID_11204	spleen	F	HH	0.2	M
I1720S	LID_109387_PID_10413	25002044	17272154	0.8%	0.6%	RDID_12392	lung	F	HH	0.2	M
I1722H	LID_1068151_PID_10532	9380705	6004137	0.8%	0.5%	RDID_15246	thymus	F	HH	0.13	M
I1722H	LID_1066297_PID_10507	45384337	28316069	0.6%	0.5%	RDID_12615	heart	F	HH	0.13	M
I1722H	LID_108326_PID_10491	41746010	25594828	0.8%	0.6%	RDID_10693	liver	F	HH	0.13	M
I1722H	LID_1068455_PID_10532	19503221	10580032	0.6%	0.5%	RDID_15540	thyroid	F	HH	0.13	M
I1722H	LID_107394_PID_10414	31700080	16761030	0.7%	0.5%	RDID_11518	spleen	F	HH	0.13	M
I1722H	LID_109430_PID_10415	16398078	9845136	0.8%	0.7%	RDID_12435	lung	F	HH	0.13	M
I1722H	LID_111842_PID_10497	10755176	6784510	0.6%	0.5%	RDID_13932	omental_at	F	HH	0.13	M
I1722H	LID_1066755_PID_10511	7636124	4508236	1.3%	1.2%	RDID_13014	kidney	F	HH	0.13	M
I1722H	LID_1067612_PID_10520	32142662	16341559	0.7%	0.6%	RDID_14569	adrenal	F	HH	0.13	M
I172C0	LID_1067842_PID_10524	20041590	10145989	0.7%	0.6%	RDID_15033	adrenal	F	HH	0.2	H
I172C0	LID_1068062_PID_10525	24676701	13141911	0.7%	0.5%	RDID_15157	thymus	F	HH	0.2	H
I172C0	LID_108643_PID_10414	13327680	7944302	0.8%	0.6%	RDID_11717	spleen	F	HH	0.2	H
I172C0	LID_108448_PID_10416	12356459	7591540	0.6%	0.5%	RDID_10797	liver	F	HH	0.2	H
I172C0	LID_109618_PID_10471	29559239	16831457	0.7%	0.5%	RDID_11345	skeletal_muscle	F	HH	0.2	H
I172C0	LID_105645_PID_10123	10493323	4699365	0.8%	0.6%	DID_1003622	whole_blood	F	HH	0.2	H
I172C0	LID_1067474_PID_10515	22379416	15221819	0.6%	0.6%	RDID_14452	ovaries	F	HH	0.2	H
I172C0	LID_1067518_PID_10515	42502898	23637906	0.6%	0.5%	RDID_13416	kidney	F	HH	0.2	H
I172C0	LID_1067469_PID_10518	36854369	21787788	0.6%	0.5%	RDID_12555	lung	F	HH	0.2	H
I172C0	LID_1068712_PID_10540	23822227	13318885	0.7%	0.5%	RDID_15701	thyroid	F	HH	0.2	H
I172C0	LID_1068189_PID_10533	23785411	13239410	0.8%	0.5%	RDID_14171	omental_at	F	HH	0.2	H
I172E9	LID_1066800_PID_10515	14692489	9730962	1.0%	0.8%	RDID_13074	kidney	M	HH	0.12	L
I172E9	LID_1067654_PID_10520	22702095	11298136	0.7%	0.6%	RDID_14612	adrenal	M	HH	0.12	L
I172E9	LID_1068330_PID_10539	22465588	13654682	0.7%	0.5%	RDID_15337	thymus	M	HH	0.12	L
I172E9	LID_1068787_PID_10541	23057678	11934554	0.8%	0.6%	RDID_15853	pituitary	M	HH	0.12	L
I172E9	LID_110702_PID_10491	18739570	11063900	0.7%	0.6%	RDID_11785	skeletal_muscle	M	HH	0.12	L
I172E9	LID_108625_PID_10413	11465334	7368274	0.8%	0.5%	RDID_11651	spleen	M	HH	0.12	L
I172E9	LID_111887_PID_10497	20052006	10742609	0.6%	0.7%	RDID_13977	omental_at	M	HH	0.12	L
I172E9	LID_109589_PID_10429	27249098	16707859	0.6%	0.5%	RDID_12480	lung	M	HH	0.12	L
I172E9	LID_1065986_PID_10503	19924203	12487745	0.7%	0.6%	RDID_12686	heart	M	HH	0.12	L
I172E9	LID_103842_PID_10123	11743776	4790254	0.6%	0.4%	DID_1003571	whole_blood	M	HH	0.12	L
I173N4	LID_103881_PID_10123	12200765	5290173	0.6%	0.4%	DID_1003614	whole_blood	M	HH	0.26	L
I173N4	LID_1066264_PID_10507	86689634	52216544	0.6%	0.5%	RDID_12568	heart	M	HH	0.26	L
I173N4	LID_1068129_PID_10532	19614393	13310212	0.8%	0.6%	RDID_15224	thymus	M	HH	0.26	L
I173N4	LID_1066721_PID_10511	8353379	4846458	1.9%	1.7%	RDID_12964	kidney	M	HH	0.26	L
I173N4	LID_1068483_PID_10533	15108772	9115301	0.7%	0.5%	RDID_15568	thyroid	M	HH	0.26	L
I173N4	LID_1067578_PID_10518	17287341	9246915	0.7%	0.6%	RDID_14535	adrenal	M	HH	0.26	L
I173N4	LID_108261_PID_10413	19278850	11909170	2.1%	1.8%	RDID_10239	liver	M	HH	0.26	L
I173N4	LID_108464_PID_10415	21845162	14212700	0.7%	0.6%	RDID_11256	spleen	M	HH	0.26	L
I173N4	LID_1068733_PID_10541	18248902	11099007	0.7%	0.6%	RDID_15799	pituitary	M	HH	0.26	L
I173N4	LID_111808_PID_10496	15490907	9840582	0.6%	0.5%	RDID_13898	omental_at	M	HH	0.26	L
I173N4	LID_109396_PID_10414	29637125	19391281	0.7%	0.5%	RDID_12401	lung	M	HH	0.26	L
I173N4	LID_1066432_PID_10508	49693611	30483742	0.7%	0.6%	RDID_14187	testis	M	HH	0.26	L
I1748V	LID_109438_PID_10415	21552545	12946529	0.8%	0.7%	RDID_12443	lung	F	HH	0.27	M
I1748V	LID_111850_PID_10497	15581271	7565889	0.5%	0.4%	RDID_13940	omental_at	F	HH	0.27	M
I1748V	LID_103866_PID_10123	23255647	10585046	0.7%	0.5%	DID_1003596	whole_blood	F	HH	0.27	M
I1748V	LID_106043_PID_10413	11556668	6727540	0.6%	0.4%	RDID_11527	spleen	F	HH	0.27	M
I1748V	LID_1066305_PID_10508	56171399	32735966	0.6%	0.5%	RDID_12623	heart	F	HH	0.27	M
I1748V	LID_1066763_PID_10515	17545323	11954652	1.0%	0.9%	RDID_13022	kidney	F	HH	0.27	M
I1748V	LID_1067620_PID_10520	16559793	8470726	0.7%	0.6%	RDID_14577	adrenal	F	HH	0.27	M
I1748V	LID_1068217_PID_10533	10430137	5720161	0.9%	0.6%	RDID_15365	thymus	F	HH	0.27	M
I1748V	LID_108317_PID_10415	12596677	6665010	0.8%	0.6%	RDID_10055	liver	F	HH	0.27	M
I1748V	LID_1068456_PID_10532	10371371	6026667	0.6%	0.4%	RDID_15541	thyroid	F	HH	0.27	M
I1748V	LID_1068772_PID_10541	18047568	10357144	0.7%	0.6%	RDID_15838	pituitary	F	HH	0.27	M
I174J3	LID_103850_PID_10123	9348853	4338494	0.7%	0.4%	DID_1003579	whole_blood	M	HH	0.39	M
I174J3	LID_106240_PID_10413	13685451	7749667	0.6%	0.4%	RDID_11925	spleen	M	HH	0.39	M
I174J3	LID_1066795_PID_10515	16871891	11192230	0.9%	0.8%	RDID_13069	kidney	M	HH	0.39	M
I174J3	LID_1065980_PID_10503	12724706	8033188	0.7%	0.6%	RDID_12680	heart	M	HH	0.39	M
I174J3	LID_1067650_PID_10520	23027384	11450648	0.6%	0.6%	RDID_14607	adrenal	M	HH	0.39	M
I174J3	LID_111882_PID_10497	19482694	12111995	0.5%	0.4%	RDID_13972	omental_at	M	HH	0.39	M
I174J3	LID_1068202_PID_10533	21306487	13312176	0.8%	0.6%	RDID_15350	thymus	M	HH	0.39	M
I174J3	LID_109001_PID_10415	18168717	11269089	0.8%	0.7%	RDID_12475	lung	M	HH	0.39	M
I174J3	LID_108458_PID_10416	15650587	11174756	0.6%	0.6%	RDID_10976	liver	M	HH	0.39	M
I174J3	LID_109480_PID_10416	36655359	24757940	0.9%	0.7%	RDID_11891	skeletal_muscle	M	HH	0.39	M
I174J3	LID_1068649_PID_10540	16988700	9569018	0.8%	0.6%	RDID_15638	thyroid	M	HH	0.39	M
I174J3	LID_1068786_PID_10541	12230602	6251429	0.8%	0.6%	RDID_15852	pituitary	M	HH	0.39	M
I174J6	LID_111851_PID_10497	20465908	12863936	0.5%	0.4%	RDID_13941	omental_at	M	HH	0.34	M
I174J6	LID_109439_PID_10415	24216515	14461918	0.9%	0.7%	RDID_12444	lung	M	HH	0.34	M
I174J6	LID_1068457_PID_10533	15333578	7842922	0.6%	0.5%	RDID_15542	thyroid	M	HH	0.34	M
I174J6	LID_1068773_PID_10541	16885906	8755907	0.8%	0.6%	RDID_15839	pituitary	M	HH	0.34	M
I174J6	LID_109499_PID_10416	33898964	21889546	0.8%	0.6%	RDID_11908	skeletal_muscle	M	HH	0.34	M
I174J6	LID_1066306_PID_10508	52842289	32185243	0.7%	0.6%	RDID_12624	heart	M	HH	0.34	M
I174J6	LID_106042_PID_10413	13002002	7524333	0.6%	0.4%	RDID_11526	spleen	M	HH	0.34	M
