sample_id	reads	percent_uniquelymapped	perc_chg_meth	perc_chh_meth	sample_name	tissue	monkey_id	sex	age	group	rank
LID_1066934_PID_10516	27012468	0.549690979735728	0.5%	0.4%	RDID_14356	testis	ID22	M	6.22	KK	L
LID_1067697_PID_10524	19262696	0.527458928905902	0.7%	0.5%	RDID_14887	adrenal	ID22	M	6.22	KK	L
LID_1068515_PID_10539	27336425	0.676734759574451	0.7%	0.6%	RDID_15600	thyroid	ID22	M	6.22	KK	L
LID_108791_PID_10414	25517889	0.618776537510607	0.6%	0.4%	RDID_11971	spleen	ID22	M	6.22	KK	L
LID_1068283_PID_10539	24100006	0.567805211334802	0.7%	0.4%	RDID_15290	thymus	ID22	M	6.22	KK	L
LID_109358_PID_10413	24111633	0.630135461998779	0.8%	0.6%	RDID_12134	liver	ID22	M	6.22	KK	L
LID_1069505_PID_10540	49678226	0.511930256929867	0.6%	0.4%	RDID_15885	pituitary	ID22	M	6.22	KK	L
LID_110693_PID_10497	60701287	0.612059559791541	0.8%	0.8%	RDID_11642	skeletal_muscle	ID22	M	6.22	KK	L
LID_108562_PID_10413	38638125	0.624337024635642	0.8%	0.5%	RDID_11560	spleen	ID23	M	4.32	HH	H
LID_1068761_PID_10541	15442639	0.496245557511252	0.8%	0.6%	RDID_15827	pituitary	ID23	M	4.32	HH	H
LID_1068438_PID_10532	13004650	0.539776464572288	0.8%	0.6%	RDID_15523	thyroid	ID23	M	4.32	HH	H
LID_1068110_PID_10532	19234312	0.595466528774203	0.7%	0.5%	RDID_15205	thymus	ID23	M	4.32	HH	H
LID_109064_PID_10491	48501288	0.625560727376972	0.7%	0.5%	RDID_12461	lung	ID23	M	4.32	HH	H
LID_1066781_PID_10515	12582943	0.663645063003146	1.0%	0.8%	RDID_13055	kidney	ID23	M	4.32	HH	H
LID_108253_PID_10413	17838655	0.638609749445796	1.2%	1.0%	RDID_10072	liver	ID23	M	4.32	HH	H
LID_1067637_PID_10520	17007079	0.504816964747444	0.6%	0.5%	RDID_14594	adrenal	ID23	M	4.32	HH	H
LID_1065972_PID_10503	23532483	0.658096980246411	0.6%	0.5%	RDID_12672	heart	ID23	M	4.32	HH	H
LID_109466_PID_10415	30958391	0.664973286240877	0.7%	0.6%	RDID_11877	skeletal_muscle	ID23	M	4.32	HH	H
LID_1065867_PID_10503	26082490	0.660663955013498	0.4%	0.3%	RDID_14077	omental_adipose	ID24	F	5.25	KK	M
LID_1066848_PID_10514	13709172	0.633862205536556	1.0%	0.8%	RDID_13138	kidney	ID24	F	5.25	KK	M
LID_1067702_PID_10524	18152324	0.559244645479003	0.7%	0.5%	RDID_14892	adrenal	ID24	F	5.25	KK	M
LID_1066939_PID_10516	25372599	0.604456524142442	0.6%	0.5%	RDID_14361	ovaries	ID24	F	5.25	KK	M
LID_1067795_PID_10518	28197914	0.707492759925433	0.6%	0.5%	RDID_12850	heart	ID24	F	5.25	KK	M
LID_1068295_PID_10539	20261497	0.554683990032918	0.7%	0.5%	RDID_15302	thymus	ID24	F	5.25	KK	M
LID_109523_PID_10491	12142786	0.576919003596045	0.6%	0.5%	RDID_11259	skeletal_muscle	ID24	F	5.25	KK	M
LID_1069510_PID_10540	19819999	0.522189330080188	0.7%	0.5%	RDID_15890	pituitary	ID24	F	5.25	KK	M
LID_108796_PID_10414	19883323	0.574318337030485	0.5%	0.3%	RDID_11976	spleen	ID24	F	5.25	KK	M
LID_108901_PID_10429	37151293	0.644803371984927	0.6%	0.4%	RDID_12344	lung	ID24	F	5.25	KK	M
LID_103834_PID_10123	13925019	0.511049931062931	0.7%	0.4%	DID_1003562	whole_blood	ID25	M	3.16	HH	H
LID_1066295_PID_10507	65091638	0.606291118376834	0.7%	0.5%	RDID_12606	heart	ID25	M	3.16	HH	H
LID_1066464_PID_10508	65102210	0.643067600930905	0.7%	0.6%	RDID_14267	testis	ID25	M	3.16	HH	H
LID_1068716_PID_10540	26510626	0.573960494180711	0.7%	0.5%	RDID_15705	thyroid	ID25	M	3.16	HH	H
LID_1066753_PID_10511	15781187	0.595268150615033	1.2%	1.0%	RDID_13012	kidney	ID25	M	3.16	HH	H
LID_1067610_PID_10520	16938099	0.495717907895095	0.7%	0.8%	RDID_14567	adrenal	ID25	M	3.16	HH	H
LID_1068265_PID_10540	16754875	0.668170845798611	0.6%	0.5%	RDID_15272	thymus	ID25	M	3.16	HH	H
LID_1068744_PID_10541	18470517	0.520369787158638	0.7%	0.6%	RDID_15810	pituitary	ID25	M	3.16	HH	H
LID_108324_PID_10415	32860686	0.552001501125083	0.7%	0.5%	RDID_10691	liver	ID25	M	3.16	HH	H
LID_109428_PID_10415	20218253	0.649646683123413	0.7%	0.6%	RDID_12433	lung	ID25	M	3.16	HH	H
LID_107380_PID_10413	24778486	0.575819200575854	0.6%	0.4%	RDID_11516	spleen	ID25	M	3.16	HH	H
LID_111840_PID_10497	16284622	0.602900945444113	0.5%	0.5%	RDID_13930	omental_adipose	ID25	M	3.16	HH	H
LID_109488_PID_10416	28247518	0.699100536903809	0.8%	0.7%	RDID_11897	skeletal_muscle	ID25	M	3.16	HH	H
LID_1067784_PID_10516	20005338	0.605546729577876	0.7%	0.5%	RDID_12823	heart	ID26	M	6.28	KK	L
LID_1067519_PID_10515	43460938	0.55849977283049	0.7%	0.5%	RDID_13417	kidney	ID26	M	6.28	KK	L
LID_1068190_PID_10533	24790625	0.553691042480776	0.8%	0.6%	RDID_14172	omental_adipose	ID26	M	6.28	KK	L
LID_1068292_PID_10539	24044849	0.709222295386426	0.6%	0.5%	RDID_15299	thymus	ID26	M	6.28	KK	L
LID_1067470_PID_10518	32604792	0.60412128990119	0.6%	0.5%	RDID_12556	lung	ID26	M	6.28	KK	L
LID_1068501_PID_10533	20191396	0.567449769198722	0.6%	0.4%	RDID_15586	thyroid	ID26	M	6.28	KK	L
LID_1067843_PID_10524	18230793	0.503573706311075	0.7%	0.5%	RDID_15034	adrenal	ID26	M	6.28	KK	L
LID_108869_PID_10491	14587274	0.554234396364941	0.4%	0.3%	RDID_12147	liver	ID26	M	6.28	KK	L
LID_108928_PID_10429	20843793	0.676063133039174	0.7%	0.6%	RDID_12335	spleen	ID26	M	6.28	KK	L
LID_109613_PID_10495	14055689	0.574796226638196	0.6%	0.5%	RDID_11346	skeletal_muscle	ID26	M	6.28	KK	L
LID_1065860_PID_10497	34070499	0.58415140911203	0.5%	0.4%	RDID_14030	omental_adipose	ID27	M	5.2	KK	M
LID_1067695_PID_10524	23276968	0.522828574580676	0.6%	0.4%	RDID_14837	adrenal	ID27	M	5.2	KK	M
LID_1066932_PID_10516	33757679	0.573448073844176	0.6%	0.4%	RDID_14354	testis	ID27	M	5.2	KK	M
LID_1066008_PID_10507	27223548	0.611510373298881	0.6%	0.5%	RDID_12720	heart	ID27	M	5.2	KK	M
LID_1068285_PID_10539	17308393	0.551726436995046	0.7%	0.5%	RDID_15292	thymus	ID27	M	5.2	KK	M
LID_1066841_PID_10514	21032903	0.625074817299352	1.1%	0.9%	RDID_13131	kidney	ID27	M	5.2	KK	M
LID_1067394_PID_10518	21353505	0.728396907205632	0.5%	0.5%	RDID_12502	lung	ID27	M	5.2	KK	M
LID_108789_PID_10415	28373143	0.61546138896209	0.6%	0.4%	RDID_11969	spleen	ID27	M	5.2	KK	M
LID_1068517_PID_10539	27715528	0.659193214720643	0.6%	0.5%	RDID_15602	thyroid	ID27	M	5.2	KK	M
LID_109357_PID_10413	23247325	0.641576697534017	0.7%	0.6%	RDID_12133	liver	ID27	M	5.2	KK	M
LID_1069511_PID_10541	27164870	0.542789897393214	0.7%	0.5%	RDID_15891	pituitary	ID27	M	5.2	KK	M
LID_110694_PID_10497	20787882	0.586064900695511	0.8%	0.8%	RDID_11643	skeletal_muscle	ID27	M	5.2	KK	M
LID_1065855_PID_10497	64141490	0.602622545874753	0.5%	0.4%	RDID_14025	omental_adipose	ID28	M	4.36	KK	L
LID_1066005_PID_10507	18022158	0.630860410834263	0.7%	0.5%	RDID_12717	heart	ID28	M	4.36	KK	L
LID_1066835_PID_10514	18207080	0.624545176931172	0.8%	0.7%	RDID_13125	kidney	ID28	M	4.36	KK	L
LID_1066927_PID_10510	29950965	0.576886086975829	0.6%	0.5%	RDID_14349	testis	ID28	M	4.36	KK	L
LID_1068306_PID_10539	31747239	0.585267745645535	0.7%	0.5%	RDID_15313	thymus	ID28	M	4.36	KK	L
LID_1068521_PID_10539	26353499	0.618461707874161	0.6%	0.5%	RDID_15606	thyroid	ID28	M	4.36	KK	L
LID_1068794_PID_10541	41445910	0.528907918778958	0.7%	0.5%	RDID_15860	pituitary	ID28	M	4.36	KK	L
LID_108784_PID_10415	45049617	0.615076172567682	0.6%	0.4%	RDID_11964	spleen	ID28	M	4.36	KK	L
LID_109602_PID_10471	46396752	0.609662008237128	0.5%	0.4%	RDID_12499	lung	ID28	M	4.36	KK	L
LID_109354_PID_10413	21380612	0.627352996256609	0.8%	0.6%	RDID_12130	liver	ID28	M	4.36	KK	L
LID_110697_PID_10497	21021828	0.649020342093942	0.7%	0.6%	RDID_11646	skeletal_muscle	ID28	M	4.36	KK	L
LID_103946_PID_10123	7845795	0.469644822481342	0.6%	0.4%	DID_1003681	whole_blood	ID29	F	4.37	KK	M
LID_1065853_PID_10497	34392127	0.555066338293063	0.6%	0.4%	RDID_14023	omental_adipose	ID29	F	4.37	KK	M
LID_1068303_PID_10539	26345153	0.5650655739217	0.6%	0.5%	RDID_15310	thymus	ID29	F	4.37	KK	M
LID_1066925_PID_10514	25534036	0.563421544482823	0.6%	0.5%	RDID_14347	ovaries	ID29	F	4.37	KK	M
LID_1068519_PID_10539	25815049	0.633392522322929	0.5%	0.4%	RDID_15604	thyroid	ID29	F	4.37	KK	M
LID_1067688_PID_10524	9915115	0.599778822535089	0.8%	0.6%	RDID_14830	adrenal	ID29	F	4.37	KK	M
LID_1068792_PID_10541	19107121	0.523066190871979	0.8%	0.6%	RDID_15858	pituitary	ID29	F	4.37	KK	M
LID_108782_PID_10429	43572718	0.658294027010204	0.6%	0.4%	RDID_11962	spleen	ID29	F	4.37	KK	M
LID_1066532_PID_10510	15927242	0.694546488337403	0.7%	0.6%	RDID_14471	ovaries	ID30	F	4.11	KK	H
LID_1065870_PID_10503	36641848	0.569485551056268	0.5%	0.4%	RDID_14080	omental_adipose	ID30	F	4.11	KK	H
LID_1066851_PID_10514	31413522	0.636581628764836	0.8%	0.6%	RDID_13141	kidney	ID30	F	4.11	KK	H
LID_1067705_PID_10524	6789832	0.522955207139146	0.8%	0.6%	RDID_14895	adrenal	ID30	F	4.11	KK	H
LID_1068505_PID_10539	29500585	0.634952357724432	0.6%	0.5%	RDID_15590	thyroid	ID30	F	4.11	KK	H
LID_1067797_PID_10520	34886995	0.724965305839612	0.3%	0.3%	RDID_12852	heart	ID30	F	4.11	KK	H
LID_109525_PID_10491	13896935	0.600110456010624	0.8%	0.7%	RDID_11261	skeletal_muscle	ID30	F	4.11	KK	H
LID_108799_PID_10414	19648145	0.59550089843087	0.6%	0.4%	RDID_11991	spleen	ID30	F	4.11	KK	H
LID_1069517_PID_10540	31446234	0.487515357164867	0.7%	0.5%	RDID_15897	pituitary	ID30	F	4.11	KK	H
LID_1068288_PID_10539	25612006	0.618491929136671	0.7%	0.5%	RDID_15295	thymus	ID30	F	4.11	KK	H
LID_108885_PID_10414	30250596	0.634609612319704	0.5%	0.3%	RDID_12163	liver	ID30	F	4.11	KK	H
LID_108898_PID_10416	20443233	0.620716204721631	0.7%	0.4%	RDID_12341	lung	ID30	F	4.11	KK	H
LID_109388_PID_10414	36504387	0.707430232974464	0.6%	0.6%	RDID_12393	lung	ID31	F	14.91	HH	M
LID_1068132_PID_10532	17507937	0.589608130301131	0.8%	0.5%	RDID_15227	thymus	ID31	F	14.91	HH	M
LID_111801_PID_10497	9025961	0.745475190951966	0.4%	0.4%	RDID_13891	omental_adipose	ID31	F	14.91	HH	M
LID_1067526_PID_10515	32517385	0.561302238787037	0.6%	0.4%	RDID_13712	kidney	ID31	F	14.91	HH	M
LID_1068486_PID_10533	26799571	0.586045761702678	0.6%	0.4%	RDID_15571	thyroid	ID31	F	14.91	HH	M
LID_110660_PID_10491	31606993	0.712494004095866	0.6%	0.5%	RDID_12322	skeletal_muscle	ID31	F	14.91	HH	M
LID_108645_PID_10413	27636653	0.654780953395478	0.7%	0.4%	RDID_11719	spleen	ID31	F	14.91	HH	M
LID_108290_PID_10416	41557072	0.645903469811348	0.6%	0.4%	RDID_10050	liver	ID31	F	14.91	HH	M
LID_1067570_PID_10520	26253309	0.541514176365349	0.6%	0.5%	RDID_14527	adrenal	ID31	F	14.91	HH	M
LID_1068736_PID_10541	18747572	0.57849565799774	0.7%	0.5%	RDID_15802	pituitary	ID31	F	14.91	HH	M
LID_1067594_PID_10520	14827990	0.488621047087299	0.7%	0.5%	RDID_14551	adrenal	ID32	F	19.89	HH	M
LID_1068138_PID_10532	17970814	0.565535929535524	0.7%	0.5%	RDID_15233	thymus	ID32	F	19.89	HH	M
LID_1066280_PID_10507	25693384	0.634688174979209	0.6%	0.4%	RDID_12591	heart	ID32	F	19.89	HH	M
LID_1066737_PID_10511	10720620	0.601792526924749	0.9%	0.8%	RDID_12980	kidney	ID32	F	19.89	HH	M
LID_1068470_PID_10533	15452891	0.627149055798038	0.6%	0.4%	RDID_15555	thyroid	ID32	F	19.89	HH	M
LID_108264_PID_10491	15652299	0.567610355513909	0.6%	0.4%	RDID_10580	liver	ID32	F	19.89	HH	M
LID_106016_PID_10491	15354047	0.504686679674746	0.5%	0.4%	RDID_11404	spleen	ID32	F	19.89	HH	M
LID_103862_PID_10123	7486399	0.458270925714753	0.7%	0.5%	DID_1003591	whole_blood	ID32	F	19.89	HH	M
LID_1068746_PID_10541	17060390	0.550640635999529	0.7%	0.5%	RDID_15812	pituitary	ID32	F	19.89	HH	M
LID_110664_PID_10491	11564863	0.715003108986246	0.6%	0.6%	RDID_12326	skeletal_muscle	ID32	F	19.89	HH	M
LID_1068146_PID_10532	17258404	0.597753013546328	0.8%	0.5%	RDID_15241	thymus	ID33	F	10.99	HH	H
LID_1066735_PID_10511	13649630	0.638461994940522	1.6%	1.4%	RDID_12978	kidney	ID33	F	10.99	HH	H
LID_1067592_PID_10520	22050896	0.50858250839331	0.7%	0.5%	RDID_14549	adrenal	ID33	F	10.99	HH	H
LID_1068474_PID_10533	19823625	0.62787522463727	0.5%	0.4%	RDID_15559	thyroid	ID33	F	10.99	HH	H
LID_109555_PID_10429	22992824	0.601239412783745	0.5%	0.4%	RDID_12029	skeletal_muscle	ID33	F	10.99	HH	H
LID_108262_PID_10413	12381092	0.592642151435431	0.7%	0.5%	RDID_10578	liver	ID33	F	10.99	HH	H
LID_1068756_PID_10541	20344130	0.539834143804626	0.7%	0.5%	RDID_15822	pituitary	ID33	F	10.99	HH	H
LID_108479_PID_10413	10165620	0.584154434259789	0.6%	0.4%	RDID_11402	spleen	ID33	F	10.99	HH	H
LID_1066278_PID_10507	28873560	0.609681071540884	0.6%	0.5%	RDID_12589	heart	ID33	F	10.99	HH	H
LID_109410_PID_10518	8643100	0.687310340040032	0.8%	0.6%	RDID_12415	lung	ID33	F	10.99	HH	H
LID_1066533_PID_10510	28594877	0.589192917318721	0.6%	0.5%	RDID_14472	ovaries	ID34	F	13.12	KK	L
LID_1067751_PID_10524	39301696	0.506655463418169	0.7%	0.5%	RDID_14957	adrenal	ID34	F	13.12	KK	L
LID_1066897_PID_10514	19606896	0.617700680413667	1.1%	0.8%	RDID_13236	kidney	ID34	F	13.12	KK	L
LID_108737_PID_10415	24346197	0.643404265561476	0.5%	0.3%	RDID_12077	spleen	ID34	F	13.12	KK	L
LID_1068692_PID_10540	14732725	0.581570619148868	0.7%	0.5%	RDID_15681	thyroid	ID34	F	13.12	KK	L
LID_1065916_PID_10503	25281929	0.564122421196579	0.5%	0.4%	RDID_14126	omental_adipose	ID34	F	13.12	KK	L
LID_1067440_PID_10518	22392412	0.678289770659811	0.5%	0.4%	RDID_12929	lung	ID34	F	13.12	KK	L
LID_1066245_PID_10507	34640147	0.688956574000682	0.5%	0.5%	RDID_12381	heart	ID34	F	13.12	KK	L
LID_1068182_PID_10533	19970349	0.565884051400404	0.9%	0.6%	RDID_14164	omental_adipose	ID35	F	11.2	HH	L
LID_108636_PID_10491	32902953	0.590297563869115	0.6%	0.4%	RDID_11662	spleen	ID35	F	11.2	HH	L
LID_103875_PID_10123	9354822	0.454848633143421	0.7%	0.6%	DID_1003607	whole_blood	ID35	F	11.2	HH	L
LID_108441_PID_10416	12009289	0.62491709542505	0.7%	0.5%	RDID_10790	liver	ID35	F	11.2	HH	L
LID_1066610_PID_10511	33181461	0.564829318395594	0.6%	0.5%	RDID_14446	ovaries	ID35	F	11.2	HH	L
LID_1067776_PID_10516	13773752	0.592216340180947	0.8%	0.5%	RDID_12807	heart	ID35	F	11.2	HH	L
LID_1068707_PID_10540	24306884	0.683190284694657	0.6%	0.5%	RDID_15696	thyroid	ID35	F	11.2	HH	L
LID_1068115_PID_10532	18775976	0.610511006192168	0.7%	0.5%	RDID_15210	thymus	ID35	F	11.2	HH	L
LID_1067511_PID_10515	25236420	0.597069235652284	0.8%	0.6%	RDID_13361	kidney	ID35	F	11.2	HH	L
LID_109599_PID_10429	13193848	0.710904127438788	0.6%	0.5%	RDID_12191	skeletal_muscle	ID35	F	11.2	HH	L
LID_1067835_PID_10520	27277911	0.507766925407155	0.6%	0.4%	RDID_15026	adrenal	ID35	F	11.2	HH	L
LID_1068468_PID_10532	22362165	0.586481094294761	0.7%	0.5%	RDID_15553	thyroid	ID36	F	10.23	HH	L
LID_1068150_PID_10532	9682410	0.574649699816471	0.8%	0.5%	RDID_15245	thymus	ID36	F	10.23	HH	L
LID_109418_PID_10491	9847631	0.668535711786926	0.7%	0.6%	RDID_12423	lung	ID36	F	10.23	HH	L
LID_106022_PID_10491	17816320	0.511647130271571	0.6%	0.4%	RDID_11410	spleen	ID36	F	10.23	HH	L
LID_1066743_PID_10511	20363456	0.575951253068241	0.8%	0.7%	RDID_12986	kidney	ID36	F	10.23	HH	L
LID_1068757_PID_10541	19171387	0.542075750700771	0.7%	0.5%	RDID_15823	pituitary	ID36	F	10.23	HH	L
LID_1067600_PID_10520	110376501	0.488515920612486	0.6%	0.5%	RDID_14557	adrenal	ID36	F	10.23	HH	L
LID_1066913_PID_10510	32322496	0.594597304614099	0.6%	0.5%	RDID_14335	ovaries	ID37	F	11.04	KK	L
LID_1068628_PID_10540	16697152	0.550121481795219	0.7%	0.5%	RDID_15617	thyroid	ID37	F	11.04	KK	L
LID_105651_PID_10123	9825437	0.453615243779997	0.8%	0.5%	DID_1003637	whole_blood	ID37	F	11.04	KK	L
LID_1066822_PID_10514	17767679	0.634202869153591	0.8%	0.6%	RDID_13112	kidney	ID37	F	11.04	KK	L
LID_1067676_PID_10524	9208647	0.51517307591441	0.7%	0.5%	RDID_14650	adrenal	ID37	F	11.04	KK	L
LID_108770_PID_10471	34397782	0.642008632998488	0.6%	0.4%	RDID_11950	spleen	ID37	F	11.04	KK	L
LID_1065841_PID_10497	23487556	0.563698198314035	0.6%	0.4%	RDID_14011	omental_adipose	ID37	F	11.04	KK	L
LID_1068799_PID_10541	20027599	0.519759507867119	0.7%	0.5%	RDID_15865	pituitary	ID37	F	11.04	KK	L
LID_1068311_PID_10539	19461441	0.605333746869001	0.7%	0.5%	RDID_15318	thymus	ID37	F	11.04	KK	L
LID_1066018_PID_10507	23319324	0.630782693357663	0.6%	0.5%	RDID_12730	heart	ID38	M	8.08	KK	L
LID_1067723_PID_10524	14247594	0.534210337548922	0.6%	0.5%	RDID_14913	adrenal	ID38	M	8.08	KK	L
LID_108817_PID_10416	12110754	0.625649071890982	0.5%	0.3%	RDID_12100	liver	ID38	M	8.08	KK	L
LID_1065888_PID_10503	25593659	0.67726970965738	0.5%	0.4%	RDID_14098	omental_adipose	ID38	M	8.08	KK	L
LID_1068281_PID_10539	25586104	0.565305761283547	0.6%	0.4%	RDID_15288	thymus	ID38	M	8.08	KK	L
LID_103987_PID_10123	11353526	0.476447140738481	0.7%	0.5%	DID_1003724	whole_blood	ID38	M	8.08	KK	L
LID_108801_PID_10415	22170196	0.603891639027458	0.6%	0.4%	RDID_12009	spleen	ID38	M	8.08	KK	L
LID_1067404_PID_10518	18600584	0.718015896705179	0.6%	0.5%	RDID_12512	lung	ID38	M	8.08	KK	L
LID_110684_PID_10495	20547927	0.641120245365871	0.8%	0.8%	RDID_11633	skeletal_muscle	ID38	M	8.08	KK	L
LID_1066869_PID_10514	28030473	0.640192158013174	1.2%	0.9%	RDID_13159	kidney	ID38	M	8.08	KK	L
LID_1066960_PID_10510	26894209	0.58209040466667	0.6%	0.5%	RDID_14382	testis	ID38	M	8.08	KK	L
LID_1068315_PID_10539	31973697	0.565516305480721	0.7%	0.4%	RDID_15322	thymus	ID39	M	7.19	KK	M
LID_109451_PID_10415	26091793	0.639615951268661	0.7%	0.7%	RDID_11798	skeletal_muscle	ID39	M	7.19	KK	M
LID_109348_PID_10413	25672308	0.60864663979569	0.8%	0.6%	RDID_12124	liver	ID39	M	7.19	KK	M
LID_1067682_PID_10524	23277510	0.522954130403123	0.6%	0.5%	RDID_14824	adrenal	ID39	M	7.19	KK	M
LID_109632_PID_10495	14688430	0.596936976926738	0.9%	0.7%	RDID_12493	lung	ID39	M	7.19	KK	M
LID_1066919_PID_10510	23701780	0.568307907676132	0.6%	0.4%	RDID_14341	testis	ID39	M	7.19	KK	M
LID_1068805_PID_10541	21470413	0.515836747062108	0.7%	0.5%	RDID_15871	pituitary	ID39	M	7.19	KK	M
LID_1066828_PID_10514	6007810	0.695667306389516	0.5%	0.4%	RDID_13118	kidney	ID39	M	7.19	KK	M
LID_1065847_PID_10497	28903360	0.547523713505973	0.5%	0.4%	RDID_14017	omental_adipose	ID39	M	7.19	KK	M
LID_1065999_PID_10503	24501017	0.574704429616126	0.6%	0.5%	RDID_12711	heart	ID39	M	7.19	KK	M
LID_108776_PID_10416	23081270	0.659004898777234	0.6%	0.4%	RDID_11956	spleen	ID39	M	7.19	KK	M
LID_103894_PID_10123	10620391	0.432824930833526	0.6%	0.4%	DID_1003627	whole_blood	ID39	M	7.19	KK	M
LID_1065863_PID_10497	31658211	0.608149778267635	0.4%	0.3%	RDID_14073	omental_adipose	ID40	F	6.44	KK	L
LID_1066844_PID_10514	14590579	0.640703497784426	0.9%	0.7%	RDID_13134	kidney	ID40	F	6.44	KK	L
LID_1066534_PID_10510	31912908	0.611256642609943	0.6%	0.5%	RDID_14473	ovaries	ID40	F	6.44	KK	L
LID_1068284_PID_10539	26422779	0.546789154918186	0.7%	0.5%	RDID_15291	thymus	ID40	F	6.44	KK	L
LID_108792_PID_10415	30689669	0.615349842971588	0.6%	0.4%	RDID_11972	spleen	ID40	F	6.44	KK	L
LID_1068516_PID_10539	18253987	0.646991092959582	0.6%	0.4%	RDID_15601	thyroid	ID40	F	6.44	KK	L
LID_1067798_PID_10518	19159812	0.753462768841364	0.5%	0.5%	RDID_12853	heart	ID40	F	6.44	KK	L
LID_1069506_PID_10540	27449582	0.505904024330862	0.7%	0.5%	RDID_15886	pituitary	ID40	F	6.44	KK	L
LID_109377_PID_10413	22659313	0.63685395051474	0.9%	0.7%	RDID_12201	liver	ID40	F	6.44	KK	L
LID_108911_PID_10415	24811617	0.610338294356228	0.5%	0.4%	RDID_12354	lung	ID40	F	6.44	KK	L
LID_103876_PID_10123	11430963	0.42962329595503	0.8%	0.6%	DID_1003608	whole_blood	ID41	F	3.2	HH	L
LID_106036_PID_10413	10450602	0.551862179805527	0.6%	0.4%	RDID_11512	spleen	ID41	F	3.2	HH	L
LID_1065947_PID_10503	20929478	0.627166525605655	0.6%	0.5%	RDID_12642	heart	ID41	F	3.2	HH	L
LID_1066749_PID_10511	13808762	0.583947279270944	1.0%	0.8%	RDID_13008	kidney	ID41	F	3.2	HH	L
LID_1067606_PID_10520	19755726	0.553473458783545	0.6%	0.5%	RDID_14563	adrenal	ID41	F	3.2	HH	L
LID_1068718_PID_10540	25799059	0.671501390806541	0.6%	0.5%	RDID_15707	thyroid	ID41	F	3.2	HH	L
LID_1068754_PID_10541	29642138	0.531840550772687	0.7%	0.5%	RDID_15820	pituitary	ID41	F	3.2	HH	L
LID_1068250_PID_10539	27042914	0.623166682407081	0.7%	0.6%	RDID_15257	thymus	ID41	F	3.2	HH	L
LID_108272_PID_10415	17308408	0.579467736143035	0.8%	0.6%	RDID_10687	liver	ID41	F	3.2	HH	L
LID_111836_PID_10497	19179571	0.622654072919566	0.5%	0.4%	RDID_13926	omental_adipose	ID41	F	3.2	HH	L
LID_109424_PID_10414	33795328	0.580891240351329	0.8%	0.6%	RDID_12429	lung	ID41	F	3.2	HH	L
LID_109484_PID_10416	20878491	0.68516814744897	0.8%	0.7%	RDID_11893	skeletal_muscle	ID41	F	3.2	HH	L
LID_103936_PID_10123	15691819	0.455924772010179	0.6%	0.5%	DID_1003671	whole_blood	ID42	F	3.17	HH	M
LID_1066268_PID_10507	38103275	0.640006849804905	0.7%	0.5%	RDID_12572	heart	ID42	F	3.17	HH	M
LID_1068125_PID_10532	16290341	0.654256470137734	0.7%	0.5%	RDID_15220	thymus	ID42	F	3.17	HH	M
LID_1066725_PID_10511	15389747	0.561080893662514	1.4%	1.3%	RDID_12968	kidney	ID42	F	3.17	HH	M
LID_111812_PID_10496	32338218	0.619367121589693	0.5%	0.4%	RDID_13902	omental_adipose	ID42	F	3.17	HH	M
LID_1068722_PID_10541	17558275	0.542048350421667	0.8%	0.6%	RDID_15788	pituitary	ID42	F	3.17	HH	M
LID_108313_PID_10415	13171097	0.58531161071853	0.7%	0.5%	RDID_10051	liver	ID42	F	3.17	HH	M
LID_109400_PID_10414	27363836	0.628919388348914	0.7%	0.6%	RDID_12405	lung	ID42	F	3.17	HH	M
LID_108469_PID_10415	14560777	0.588162705877578	0.7%	0.5%	RDID_11352	spleen	ID42	F	3.17	HH	M
LID_1066310_PID_10508	86822571	0.639156999854335	0.7%	0.5%	RDID_12628	heart	ID43	M	3.19	HH	M
LID_105626_PID_10123	7480209	0.454055093915157	0.8%	0.5%	DID_1003522	whole_blood	ID43	M	3.19	HH	M
LID_1066768_PID_10515	17403152	0.655844872239236	1.4%	1.2%	RDID_13042	kidney	ID43	M	3.19	HH	M
LID_1068762_PID_10541	17233673	0.563802562576184	0.7%	0.6%	RDID_15828	pituitary	ID43	M	3.19	HH	M
LID_1067625_PID_10520	20459848	0.516201635515572	0.7%	0.6%	RDID_14582	adrenal	ID43	M	3.19	HH	M
LID_1068266_PID_10539	23145172	0.598134116264074	0.7%	0.5%	RDID_15273	thymus	ID43	M	3.19	HH	M
LID_108354_PID_10491	30957403	0.575452921551591	0.7%	0.5%	RDID_10704	liver	ID43	M	3.19	HH	M
LID_108549_PID_10414	27169095	0.599403991925384	0.7%	0.5%	RDID_11531	spleen	ID43	M	3.19	HH	M
LID_111855_PID_10497	19694142	0.583840260723214	0.6%	0.4%	RDID_13945	omental_adipose	ID43	M	3.19	HH	M
LID_109503_PID_10416	25818896	0.65665960310619	0.9%	0.7%	RDID_11912	skeletal_muscle	ID43	M	3.19	HH	M
LID_108978_PID_10495	35999201	0.61261581888998	0.8%	0.6%	RDID_12448	lung	ID43	M	3.19	HH	M
LID_1065866_PID_10497	27897653	0.632030873708265	0.5%	0.3%	RDID_14076	omental_adipose	ID44	F	5.08	KK	M
LID_1066938_PID_10516	30908296	0.60753747149309	0.5%	0.4%	RDID_14360	ovaries	ID44	F	5.08	KK	M
LID_1066238_PID_10507	19091579	0.694364358233544	0.7%	0.5%	RDID_12374	heart	ID44	F	5.08	KK	M
