"body_weight_kg"	"tissue"	"chronological_age"	"group"	"monkey_id"	"Residual_adult"	"individual_sex"	"bw_adj"
6.52	"lung"	6	"KK"	"0Q5"	-0.751606065287836	"F"	0.372415896544583
6.14	"lung"	6	"KK"	"1P4"	0.783857834179177	"F"	-0.0075841034554167
7.12	"lung"	13	"KK"	"2C4"	-0.00141199202977504	"F"	0.176934110297218
6.42	"lung"	15	"KK"	"37V"	-0.239251003217128	"F"	-0.506307863908405
7.62	"lung"	11	"KK"	"3F5"	-2.79560759278301	"F"	0.690994023799221
3.62	"lung"	4	"KK"	"3T9"	0.595715637420236	"F"	-1.46133101778174
7.5	"lung"	11	"KK"	"3F7"	-1.22767627441593	"F"	0.570994023799221
6.16	"lung"	11	"KK"	"4F1"	-1.40836902830581	"F"	-0.769005976200779
5.68	"lung"	5	"KK"	"5Q7"	1.31277126677322	"F"	0.015165074408278
6.02	"lung"	12	"KK"	"6D4"	-1.59603012457884	"F"	-0.920184501703217
5.9	"lung"	17	"KK"	"60R"	-1.34865842956253	"F"	-0.983473120247861
7.5	"lung"	8	"KK"	"6L1"	1.40023238515599	"F"	0.785590089321038
7.32	"lung"	11	"KK"	"7F0"	0.0984151603503659	"F"	0.390994023799221
7.68	"lung"	9	"KK"	"7I8"	-3.3669822011018	"F"	0.837754175719522
4.62	"lung"	5	"KK"	"7Q3"	-0.886209251984855	"F"	-1.04483492559172
6.94	"lung"	9	"KK"	"8I9"	-3.40364542271289	"F"	0.0977541757195228
6.4	"lung"	6	"KK"	"8O9"	1.02580887247534	"F"	0.252415896544584
7.1	"lung"	18	"KK"	"93O"	-0.369639284546532	"F"	0.246241389085281
6.16	"lung"	9	"KK"	"9I8"	4.92233720893796	"F"	-0.682245824280478
5.58	"lung"	7	"HH"	"5I9"	2.46097939285697	"F"	-0.912338824053127
6.04	"lung"	6	"HH"	"7L7"	2.47074930774411	"F"	-0.107584103455416
6.5	"lung"	6	"KK"	"1S5"	-0.847157685104463	"M"	-2.48635230317037
10.7	"lung"	10	"KK"	"0J1"	4.09511178004498	"M"	0.177142826746516
9.84	"lung"	6	"KK"	"0R2"	3.99695550869984	"M"	0.853647696829635
10.58	"lung"	7	"KK"	"9O8"	0.455346525544973	"M"	0.885989193188038
6.26	"kidney"	7	"KK"	"4M9"	0.705046237759013	"F"	-0.232338824053127
6.44	"kidney"	5	"KK"	"4R7"	-0.395190051633938	"M"	-1.3615689337354
6.14	"kidney"	4	"KK"	"8S7"	-0.903704912791387	"M"	0.0951886550894337
5.68	"kidney"	5	"KK"	"5Q7"	-0.571290786185732	"F"	0.015165074408278
